text,category,label_id
super lalettan...all d best ..fan from Karnataka,not-malayalam,2
Ethe enthu vaa dae ethe? athinu kai addikaan kore fans oolagalum.,Negative,3
Thandhayilaathavarum palathandhaku piranavanmaarum aayaa lalettan fanss fislike adikaann kore preyaasapedunundd 🤭🤭abarariyunilaa malayala cinemayude shaapam aann lalettan fans en,Negative,3
4k dislike.... ! Waiting 4 kunjali...,not-malayalam,2
Ithu verum oru samble vedikkettu.iniyaanu podipaaranapooram.appo churikki paranjaal vishu RAAJAyum RAAJAyude pillerum angukondupokum alla KONDUPOYI,Positive,0
Trailer 15am pravashyam repeat adich kandita njn eii cmt box il vabnath Ikka pwolichuuu,Positive,0
Trailer okke kollam. But last ezhuthi kanucha goodwill entertainment aanu prblm,Mixed_feelings,4
AAA maha avathaaram piravi yedukkan poagunnu Ini uyertheyunelppinte. dhinangalanu,Positive,0
1st,unknown_state,1
Watch #OreVidhi malayalam shortfilm,unknown_state,1
5 millionilekk kuthikkunna makankam trailerinu ellavidha bhavukangalum nerunnu,Positive,0
Mamooka Polichu Oru Rakshyumilla Mass,Positive,0
Pwoli padam Vijay Sreenivasin vijayashamsagal nerunnu,Positive,0
Eniyoru veeragaadha rechikendiyirikunnu ethinu pakrem vekan kazhiyumo mattonninu nadakan ullathu charithram nadakkendathum charitham snehikunavarku aathambimanem,unknown_state,1
Any Kerala vijay fans like hite,not-malayalam,2
Innu thanne ithu etramathe vattama e trailer repeat adichu kanunnennu eniku thanne ariyilla...kidiloskki,Positive,0
Is the real king malayalam industry,not-malayalam,2
152k veiws 107k likes in 38 minutes. This is,not-malayalam,2
Ningale katatthi vettan ningal matrame ollu laletta,Positive,0
Kattttta waiting adikkkkkam macha Oru like,Positive,0
Veruthe oru like enikkum thanne Hbd ikka,unknown_state,1
Que pedo,not-malayalam,2
Oru divasasam oru 10 pravashyamenkilum kanum,Positive,0
Inn Lucifer inte 27th poster kand nere ingott trailer kaaanan vannu 1:34🤗🤗🤗,Positive,0
Oh my god ! What a trailer ..,not-malayalam,2
Ooh my god it's amazingggg,not-malayalam,2
Tamilnadu Mammootty fans Inga like podunga,not-malayalam,2
Ettan fansinte vaka irikatte oru kuthirapavan ikka muthanu,Positive,0
Oru ghum illaa,Negative,3
കൊല കൊല്ലി Item....Laletta.. Big salute to Raju ettan.. Lucifer,Positive,0
ഫാൻസെല്ലാം കയറി വാാ.... abhrahaminte Status video.....ellavarum kayari kaanu subscribe cheyyu like adikku,unknown_state,1
Ithil Rajuettane kandavar ethra perund?? Aaa mwothaline athra pettennu kaanan pattilla. Athinu chorayil alinja sneham venam. Enje pwoale. R Eattan da <3,unknown_state,1
Views & likes yetra aayenn nokkan kerunnavar undo ?,unknown_state,1
Laluni fanskar thudangi dislike adikkan avarkku ente vaka,Negative,3
Level item.. Padavum ithupole aya mathiyaynu,Positive,0
Applause from an ettan fan... Mammukka katta swag,Positive,0
Enta ikka polichu Kidu item Ethu polikkum,Positive,0
Ore oru rajavu lalettan 🥰 10 million views aakum,Positive,0
Nalle Bengali sidill ninee valichaa tiranuluu ninda Japan 🤣,unknown_state,1
Ithanu.. Makkale nammal kanan aagrahicha ettan,Positive,0
3. 5 k dislike nalla kuru pottal anallo chorichil maraan wyt cheyee december 14 vere ellavarudeyum chorichill maati theraaam,Negative,3
Kidukki.. MAMMOOKKA... KATTA WAITING... VYSHAKH SIR... HAT'S OFF U,Positive,0
Superb trailer sir. Love from karnataka,not-malayalam,2
Ithipol matte sambavam kazinja shesham dileeep nu police,unknown_state,1
Trailer 5 il kooduthal kandavar like,unknown_state,1
Ithil love reaction button indaarrnneeel njekkittt pottikkaaarrnnn,Positive,0
Uva uva andaedi trailer...will strile 100cr,not-malayalam,2
Ikka varilla enn orthath njn mathramo..?,unknown_state,1
Inganethe massinde koode aa mukhavum kanichal kidukkum,Positive,0
Trailer muzhumikum munbu comment vaayikkan oodi vannatha.. ente ponnoo....lalettan rajuvettan istham..,Positive,0
Manju varrier mathrame ulluvo actresss ayi kollilla,Negative,3
Trailer 1:45 Ikkayude aa run Saamoothirikk nere aanu,unknown_state,1
Enthuaadeee uploaded cheyunnathinu mump 6k dislike 🤦🤦🤦🤦🤦 ivanmarkku okke entha presnam,Negative,3
Odiyan kand ishtappettit trailer nokkan vanna aarenghilum ivade inda ?,unknown_state,1
Heavy items loading . Ufff Mamookkaaasss,not-malayalam,2
17k dislikes.. seems like some people wanna degrade this movie,not-malayalam,2
Trending #1 karriku.. Any karrike fans,not-malayalam,2
Mammunniyude unda pottum ennulavar like adi🤣,Negative,3
Puli oda aatam arambam.... Mohan lal Mind blowing fans from Tamilnadu,not-malayalam,2
I love lalettan I miss you,not-malayalam,2
Toveee...... ichayo... trailer kandu aaake excitement adichu irikkuva...film ethrayum vegham theater lu ethiyengil,Positive,0
kaanunnathinte oppam comment vaayikkan Vanna njaaan,unknown_state,1
Ufff.. Ejjathi item mone Vakkukal varunila ..etta.,Positive,0
Video kandutheran samayam aayilla athinu munne malaranmar dislike adikan thudangi,Negative,3
Mammukayude 150 kodi padem aayi maratte madura raja,Positive,0
Kattaa waiting Suraj ettan Soubikkaa Robot ettan Japan chechi,Positive,0
LALLETAN FANS LIKE BUTTON ADICHU POTIKKE,unknown_state,1
Ejjathi MASS Romanjam mammookka,Positive,0
Pazhaya lalettan + pazhaya rajuettan + pazhaya achaayan nivin angane aaage motham 3.....ethin pogum ennulla confusion aaanallo,unknown_state,1
Padam iragan eni thivasagal mathram katta waiting,Positive,0
Prayam oru number maathram thalivaa,Positive,0
Oru newcomern kittavaunna etavaum nalla role.... all d bst team,Positive,0
Ithu vere level trailer aanu Mone....,Positive,0
SUPER HIT UPCOMING MOVIE.BEST OF LUCK SURAJETTA AND SAUBINCHETTA.,not-malayalam,2
priwtiraj enna otta karannam kond like adikuna kure pear,unknown_state,1
Trailer repeat kandukondirikkan thonnum.. LALETTAN.. ISHTAM,Positive,0
Youtube adichu poi makkale.. Raja vannu......,Positive,0
Mammooka - rajuettam combo kaanan aaroke kaathirikunund??,unknown_state,1
Oru raksha illa ikka marana mass,Positive,0
Dialougue okke LKG piller parayunna poleyund,Negative,3
Deii Rahul juttu Nee indha comment pathinaa like podraa,not-malayalam,2
Padam kandathinushesham onnumkude trailer Kanan vannavarundooo,unknown_state,1
sadaram trailer powli aayaaal film il onnum.undavilla avrg film aayi othungaarund ath pole aavathirikkatte,Mixed_feelings,4
Trailler pora padam 8 nela pottum ane tonunee,Negative,3
Padam kandit trailer Kanan vanath njn mathrm ano ?,unknown_state,1
DIDNT ONG - BAK GET MADE ALREADY > :-/,not-malayalam,2
Pazhassi raja pole oru mega hit aavatte,Positive,0
Madhuraraja_3hours 86K like Lucifer_49 minutes 120K like Feel the difference,Positive,0
tamilnattilum No1 trending aaya first malayalam trailer..!#lalswag,Positive,0
Panchavarnaa thatha poley oola padavaruthittaaaa pishuuu,Mixed_feelings,4
Oru addar item koodi iyye padathill varan nde athe mikkavarum last avum arayya...... Twist.......,Positive,0
Ikka fans come on 🥰🥰🥰 ikka uyir,Positive,0
Surajettan & soubinkka powli combo,Positive,0
Un like Adaichavarkk Nadu viral namaskkaram,Negative,3
Dilepettan pedikarudh koode mammukka fans und okk,unknown_state,1
Ettane kaanan vendi vannavar undo Podunge inge oru like,unknown_state,1
Lift il kudungi rakshapedunnath ano kadha yenn thoniyavar like adiche,unknown_state,1
Trailer kaduppam odiyan pole akathirunnal mathiyayirunnu,Mixed_feelings,4
Kashtam 27k pottanmaaru ee keralathil indello daivame... Dislike kandille.,Negative,3
Raja odi vaykkan povunnathu Akshay thomasineya,unknown_state,1
Ethu polikkum pinnalla,Positive,0
Polichu........Odiyan manikante varave kandoo makkaleaaa.....,Positive,0
ഇജ്ജാതി bgm. Vere level. Pwlichuu. Thakarthy. Mammookkka.,Positive,0
pelo trailer parece ser muito bom! Amigos vem conhecer meu canal! Estou começando agora,not-malayalam,2
Woww woww.... Katta katta waiting Lalettaaaaa,Positive,0
annaa njagal katta waiting aanu abudhabi dalma mallil... annanem pillarem kanan...,Positive,0
Trending Trending Trending......... Mamangam goes on viral,not-malayalam,2
Ntey achyaa aaa vali onnu nirthu🤣,unknown_state,1
Pwolicheeee mammookkaa ingalu oru maha sagaram thanneyaaa,Positive,0
Daily views etrayayi enn nokan varrunavar adi like,unknown_state,1
Ennalum ithrem kashttappettu dislike adikkunnadhu enthinanavo,Negative,3
Sreekumar avila prithiraj ennulla viswasam und .... So all best u guys,Positive,0
1:10 ee scene onnum cinemayil illa.... Pattich,Negative,3
Bilal jhoninu. Davide ninanil ഉണ്ടായ സന്തധി deric abraham,unknown_state,1
Mass dialogue ketittu chiri vanathu enikku mathram aano,Mixed_feelings,4
Trailer ithanenkil padathinte kaaryam parayanundo padam koluthiyal bahubaliyude colectionkke pazhamkadha,Positive,0
Verupikkal manju ullathu ozhichal baki ellam super,Mixed_feelings,4
Odiyante triler leak cheyyum ennu parayunnavarod.....ayyappante photo veettil undenkilum swamiye kanan ellavarum malaykku thanne pokum,Negative,3
First Malayalam teaser to get k likes...Lalettande mass,Positive,0
Manju warrier enthu koppe undakan irikuva,Negative,3
Mamookka eth polikkum,Positive,0
Dislike adukunna pooo maklkekk anta veral gift,Negative,3
Pokiri raja filim last sidheeq nte kaaal odikknnille apo avn ipravishym kaaalillathe nondi alle varande,unknown_state,1
Idhentha Views koodath lle. Madhuraraja okke idhillum speedil eppezho kadann poyi.....,unknown_state,1
Megastar swag 17 k views 115 k likes,not-malayalam,2
Polichu... namude ലാലേട്ടൻ.. ... rajuchettan,Positive,0
Balaalsankam.... Aaa pani njn cheyyilla... Neeyum cheyyilla,unknown_state,1
Aa urumi karakki adikkunnathu woe ROMANGIFICATION,Positive,0
Trailor angott kluch pidikunilla ellavarum support cheyyu,unknown_state,1
Randu perum vishu angot kondu poyi...... Malayalam cinema industryde uyarthu ezhunelpum,Positive,0
So much slow mo,not-malayalam,2
Bst wishes nd hpy bdy ikkaa,not-malayalam,2
Love from karnataka,not-malayalam,2
ettavum polichath bgm aanu .no raksha,Positive,0
Mammuni thendikal ethra dislikes adichalum Raja 8 nilayil pottum,Negative,3
Khalid rahman... we r katta waiting here .....,Positive,0
Thugs of hindhustan njan kandatha ...,unknown_state,1
trailer polichu ikka Marana mass,Positive,0
1:51 ....VAADA ...aa oru otta shot mathi,Positive,0
1:01 ippo manasilayile,unknown_state,1
Oru thavana kanumbozhum hype kooduvanallo Bhaghavane,Positive,0
Unni mukundan poli ikka vere,unknown_state,1
All the best mammukka... Ningal pwolik..,unknown_state,1
Ithu fan made aano pakshe lalettanunee veesham cheerillannu parayunnavar ithu lalettanee cheeru,unknown_state,1
Njan Mohanlal fan aanenkilum....... Ikka Namichu,Positive,0
Koothara mass padam.. oru simbha touch,Negative,3
DOP - GAUTHAM SANKAR ......... #schoolsenior,not-malayalam,2
Enna friendship daykku oru cake vaangichu kodukku...,unknown_state,1
Prithviraj ille ee padathil?... Padam pollikum enn thonunavar like adiku..,unknown_state,1
Ikkante mathram pilear undangilkayy adikada...,unknown_state,1
Mass entry ekka,Positive,0
kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu cinema idi akathirunnal mathi vargam poloru padam ayalum mathi,Mixed_feelings,4
Haters കണ്ടം vayi panjoo raja പിള്ളേരും stronga double strongalle triple strong,Negative,3
Ente ponnoo.. Gopi Sundar .. Ingal poliyanu bro.. Mammookane pinne enthu parayaan oru raksheellaaa,Positive,0
Padam polichu mass + class movie,Positive,0
Once a king always a king #Raja,not-malayalam,2
Ikka mwuthe happy birthday lub u,Positive,0
Le tamilrockers... Bring me LUCIFER,not-malayalam,2
Ithupoloru kidukachi trailer njan vere kandittilla,Positive,0
Ikkak vinu mohan fansinte ella supportum undagumm,Positive,0
athoru valiya kadhayaa monee . paranju thudagiyaa......................super dialogue,Positive,0
Aahh kaalathille Muslim baasha enganaanoo athu polle thanneyanu lallettan ithill present cheyithirrikunnee Padam polkummmm,Positive,0
Ith kerala kkaraye ilakki marikkan irangunna padam...Ini theatre poorapparamb aavunnath kanich tharam..nee kandathonnumalla kettoda..,Negative,3
December 12 ikka Katta Waiting ikka,Positive,0
Bgm poaRaaa.... Goapi aanel maanthittaanelum Bgm GoosebumpS aakkum,Negative,3
Appol summer vacation lucifer kondu pokum,Positive,0
Ithupole aayirunnu pulimurugan inte trailer..... Pinnedu nadannathuu malayala cinemaye maatimaricha charithramm ...... Waiting for Odiyan laletta,Positive,0
Ikka fans undenghil ente page onn subscribe plz,unknown_state,1
fans kattoorkadavu comedy love scenes,not-malayalam,2
Tovino machannn nivin achachanntee pillarude katta support fans like,unknown_state,1
Pudiya pstr kanditu tralril rajuvettane nokkan vannavr like adi,unknown_state,1
Mammokkaaa katta waiting for this movie,Positive,0
Mass enn paranja pora marana mass,Positive,0
Mohanlal=manju Manju=mohanlal #manju kanji kodukendi verumo?? Lalletta aduttha filmilengilum nadiye mattane plzzz.. Illengil kanji orappa!,Negative,3
suprrbbbbb shankar sir. you are an aset to malayalam cinema,not-malayalam,2
Katta waiting Lalettan Rajuettan polichu heavy Entha oru feel,Positive,0
Hindi Tamil Telugu trailerinu wait cheyyunnavar arokke?,unknown_state,1
Eth suraj ettan vaikunundengil.....etta nighalanu epo ente superstar....parayunathinekalun nammal chaidhukanikunathila vijayam ennu ketitund...proud of u....oru aniyathikutti...,Positive,0
Ippol thanne ethra pravashyam Kandu ennu enikkariyilla,Positive,0
Unni ettan fans hit like,not-malayalam,2
YouTube hang aaayi 71k Like 16k Views,unknown_state,1
BGm.. Uffffff... Romanjam.... Katta Romanjam Epic Mamangam.. മമ്മൂക്ക Haters.... ചാവാൻ ഒരുങ്ങിക്കോ,Positive,0
Karikkinde video vare oru divasam 5million view ivide mamangathinu endu kond aa pradhanyam kodukkunnilla,unknown_state,1
212k wtf? 202 k likes and 20k dislike?,unknown_state,1
Asooyamootha laalunnikal kuthiyirunnu dislike adikkunnu .poy chaavinadaa,Negative,3
katta waiting mamangam njanum undakum November 21,Positive,0
Lucifer Mass kuranja strogillatha trailor.madhuraraja teaser tripple strong mass.mohanlal mass look 100/100.mammoottymass look 100/100.lucifer trailorinekkal kidilan madhuraraja teaser.,unknown_state,1
Any jayasurya Anna fan like here from Tamilnadu,not-malayalam,2
From tamilnadu mamukka fan vera level,Positive,0
Trailer athra pora ennalum cinema polikaneeeerrr,Mixed_feelings,4
Views ethrayaayenn 5,unknown_state,1
Kidivey ennu parayunnilla athilum valuthIkka prathekshakalkkappuram,Positive,0
Enthoke paranjalum anu mol Dhileepettanu nallonam cherunnund,Positive,0
Ikka mass Kolamass no raksha,Positive,0
ith Challi annu ennu urapulavark like adikam,unknown_state,1
Tech and hack updates aaaii channal kannan marakallaaa..,unknown_state,1
TT full time Cigaretteilanallo padathil.Cigarettinodenthenkilum virodhamundo,unknown_state,1
Looking like little Chekka Chevantha Vanam,not-malayalam,2
Waiting for kaappaan .Suriya and mohanlal combo,not-malayalam,2
raja muthalla jeevana 67 vayassilum nthoru energy proud to be mammoka fan,Positive,0
Luciferinte athrayum eatthilla ninte vatturaja pinna sunny chechie ullathu kondu kaanaaaam,Negative,3
kanunnathin anusarich veendum veendum kanan thonnunu,Positive,0
E padathodu koodi tovino Thomas super star,Positive,0
MAMMOOKKA chakkalla chakkidippumalla chakkillae chorayaa nalla KATTA chorraaa...,unknown_state,1
Nalla kidilan trailer . Ithu kidukkum.wo,Positive,0
Pandaram adangan kanditu angu mathiyavanilaalo...Onnonara trailer annaaa,Positive,0
Ithilude enkilum tirichu varuka lalettan fans waiting....,Positive,0
Sreelumaram kandu padilli aampillaru cinemayedukkunnathu engane ennu,Positive,0
Mamangam fans show kandirikkum ad ini eath time ayalum ikkayum eattanum namukk oru Poleyalle,Positive,0
aadhyamayittanu oru nmalayala sinimayude trailer ithrayum dhivasam trendingil nilkkunnath !,Positive,0
Kandirikum..december season jayettan lelathil angu pidichunu paranjekk kta..jayasurya fans oru like adiche....,Positive,0
daivame chadichooo copy sundaran analloooo ini enthellaam kaananam,Negative,3
Trailer Kandal ariyam super hit aakum,Positive,0
Dislike adicha makkale okke onn kaanendi varum,Negative,3
V A sree kumar is indian film joker in malayalam industry fool poda sree kumari myre poyi chavada vatta,Negative,3
Trailer releasin munpe vann dislike adich pokunna kure vaanangal... 🤐 antha bayam irkattum...,Negative,3
lalettante mass kanam vannavar mathram adiikku like#latettan poli,Positive,0
Its wanaah great¥€¥ polichu laalettan chankanu chankidippanu lalettaan,Positive,0
രോമാഞ്ചം ഇതാണ് real megastar ilove mammukka,Positive,0
Mammooka ingalu powli anu ... Waiting,Positive,0
Inganoru adaar trailer kanditt dislike adikkan aarkka thonnukaa...even the haters cannot...ikka superb🤩,Positive,0
Havy Trailer enikkoru 10 like Tharp,Positive,0
Idivett trailer . Mammukka ennum njangalde swantham,Positive,0
12 varsham ithinuvendi jeevicha oraalude chorayanu ee cinema. Ellavarum nannayi varum...,unknown_state,1
lalettan annum innum kolla mass ejjathi feel,Positive,0
Tamil people always like mamooty sir,not-malayalam,2
Woooow..... from Sri Lanka,not-malayalam,2
Prithvirajnte movie alle...Appol aa oru standard prathikeshikam.... Trailer kalakki,Positive,0
Marakkar polichadukkum Mone kando laletta Love you,Positive,0
IAM LALETTAN fan but Mammokka us marana mass,Positive,0
Padam muzhuvan trailer il thanne indalla,Mixed_feelings,4
Nala movie aayirunu..ottum flexible alaatha lalettann edhin onum patilaa..meesha pirii role thanaal ok,Negative,3
Love u lalettaa.. ithupoloru film... malalayalathil aarkk edukkaan pattum?,unknown_state,1
